zeitstempel;Particles > 0.3um / 0.1L air;Particles > 0.5um / 0.1L air;Particles > 1.0um / 0.1L air;Particles > 2.5um / 0.1L air;Particles > 5.0um / 0.1L air;Particles > 10.0um / 0.1L air
2024-06-19 16:13:27.659340;1464;452;50;0;0;0
2024-06-19 16:13:28.167380;1566;475;61;0;0;0
2024-06-19 16:13:28.685783;1566;475;61;0;0;0
2024-06-19 16:13:29.687631;1566;475;61;0;0;0
2024-06-19 16:13:30.195854;1467;442;57;0;0;0
2024-06-19 16:13:30.709544;1467;442;57;0;0;0
2024-06-19 16:13:31.218894;1467;442;57;0;0;0
2024-06-19 16:13:32.227414;1581;475;61;0;0;0
2024-06-19 16:13:32.729392;1581;475;61;0;0;0
2024-06-19 16:13:33.237588;1560;468;55;0;0;0
2024-06-19 16:13:34.248303;1560;468;55;0;0;0
